Período,DEPARTAMENTO,SE SINTIERON ALGUNA VEZ DISCRIMINADOS,Numero Faltas
Mar 2016 - Ago 2016,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.072119999999998
Mar 2016 - Ago 2016,JUNÍN,PARA ELEGIR AUTORIDADES,54.77796
Mar 2016 - Ago 2016,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,40.934750000000001
Mar 2016 - Ago 2016,LA LIBERTAD,PARA ELEGIR AUTORIDADES,63.053130000000003
Mar 2016 - Ago 2016,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.487870000000001
Mar 2016 - Ago 2016,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,56.996879999999997
Mar 2016 - Ago 2016,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.981560000000002
Mar 2016 - Ago 2016,LIMA,PARA ELEGIR AUTORIDADES,43.946950000000001
Mar 2016 - Ago 2016,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.58211
Mar 2016 - Ago 2016,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,43.667940000000002
Mar 2016 - Ago 2016,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.507309999999997
Mar 2016 - Ago 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,44.019100000000002
Mar 2016 - Ago 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.004539999999999
Mar 2016 - Ago 2016,REGION LIMA,PARA ELEGIR AUTORIDADES,47.146560000000001
Mar 2016 - Ago 2016,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.759039999999999
Mar 2016 - Ago 2016,LORETO,PARA ELEGIR AUTORIDADES,84.516679999999994
Mar 2016 - Ago 2016,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,83.466139999999996
Mar 2016 - Ago 2016,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,60.153849999999998
Mar 2016 - Ago 2016,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,49.345080000000003
Mar 2016 - Ago 2016,MOQUEGUA,PARA ELEGIR AUTORIDADES,31.516220000000001
Mar 2016 - Ago 2016,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.951419999999999
Mar 2016 - Ago 2016,PASCO,PARA ELEGIR AUTORIDADES,34.483899999999998
Mar 2016 - Ago 2016,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.631259999999997
Mar 2016 - Ago 2016,PIURA,PARA ELEGIR AUTORIDADES,63.172199999999997
Mar 2016 - Ago 2016,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.752929999999999
Mar 2016 - Ago 2016,PUNO,PARA ELEGIR AUTORIDADES,49.188830000000003
Mar 2016 - Ago 2016,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.881399999999999
Mar 2016 - Ago 2016,SAN MARTÍN,PARA ELEGIR AUTORIDADES,68.499369999999999
Mar 2016 - Ago 2016,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.980329999999995
Mar 2016 - Ago 2016,TACNA,PARA ELEGIR AUTORIDADES,64.664479999999998
Mar 2016 - Ago 2016,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.520039999999995
Mar 2016 - Ago 2016,TUMBES,PARA ELEGIR AUTORIDADES,36.505380000000002
Mar 2016 - Ago 2016,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.59995
Mar 2016 - Ago 2016,UCAYALI,PARA ELEGIR AUTORIDADES,58.50067
Mar 2016 - Ago 2016,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.223889999999997
Abr 2016 - Sep 2016,AMAZONAS,PARA ELEGIR AUTORIDADES,71.523259999999993
Abr 2016 - Sep 2016,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.319400000000002
Abr 2016 - Sep 2016,ANCASH,PARA ELEGIR AUTORIDADES,71.300460000000001
Abr 2016 - Sep 2016,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.662080000000003
Abr 2016 - Sep 2016,APURÍMAC,PARA ELEGIR AUTORIDADES,44.75253
Abr 2016 - Sep 2016,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.168030000000002
Abr 2016 - Sep 2016,AREQUIPA,PARA ELEGIR AUTORIDADES,58.107039999999998
Abr 2016 - Sep 2016,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.420810000000003
Abr 2016 - Sep 2016,AYACUCHO,PARA ELEGIR AUTORIDADES,46.674909999999997
Abr 2016 - Sep 2016,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.905290000000001
Abr 2016 - Sep 2016,CAJAMARCA,PARA ELEGIR AUTORIDADES,43.634070000000001
Abr 2016 - Sep 2016,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.98536
Abr 2016 - Sep 2016,CUSCO,PARA ELEGIR AUTORIDADES,56.548699999999997
Abr 2016 - Sep 2016,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.059150000000002
Abr 2016 - Sep 2016,HUANCAVELICA,PARA ELEGIR AUTORIDADES,61.927210000000002
Abr 2016 - Sep 2016,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.450009999999999
Abr 2016 - Sep 2016,HUÁNUCO,PARA ELEGIR AUTORIDADES,78.478849999999994
Abr 2016 - Sep 2016,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.946060000000003
Abr 2016 - Sep 2016,ICA,PARA ELEGIR AUTORIDADES,43.394640000000003
Abr 2016 - Sep 2016,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.228830000000002
Abr 2016 - Sep 2016,JUNÍN,PARA ELEGIR AUTORIDADES,54.008029999999998
Abr 2016 - Sep 2016,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.597299999999997
Abr 2016 - Sep 2016,LA LIBERTAD,PARA ELEGIR AUTORIDADES,60.794910000000002
Abr 2016 - Sep 2016,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.032300000000006
Abr 2016 - Sep 2016,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,55.531509999999997
Abr 2016 - Sep 2016,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.360869999999998
Abr 2016 - Sep 2016,LIMA,PARA ELEGIR AUTORIDADES,45.928629999999998
Abr 2016 - Sep 2016,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.502960000000002
Abr 2016 - Sep 2016,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,46.207630000000002
Abr 2016 - Sep 2016,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.009140000000002
Abr 2016 - Sep 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,43.47963
Abr 2016 - Sep 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.448309999999999
Abr 2016 - Sep 2016,REGION LIMA,PARA ELEGIR AUTORIDADES,45.142980000000001
Abr 2016 - Sep 2016,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.857759999999999
Abr 2016 - Sep 2016,LORETO,PARA ELEGIR AUTORIDADES,85.023579999999995
Abr 2016 - Sep 2016,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,83.435730000000007
Abr 2016 - Sep 2016,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,56.029269999999997
Abr 2016 - Sep 2016,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.47569
Abr 2016 - Sep 2016,MOQUEGUA,PARA ELEGIR AUTORIDADES,31.778790000000001
Abr 2016 - Sep 2016,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.260069999999999
Abr 2016 - Sep 2016,PASCO,PARA ELEGIR AUTORIDADES,34.512830000000001
Abr 2016 - Sep 2016,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.073900000000002
Abr 2016 - Sep 2016,PIURA,PARA ELEGIR AUTORIDADES,63.584530000000001
Abr 2016 - Sep 2016,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.836530000000003
Abr 2016 - Sep 2016,PUNO,PARA ELEGIR AUTORIDADES,50.981490000000001
Abr 2016 - Sep 2016,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.564920000000001
Abr 2016 - Sep 2016,SAN MARTÍN,PARA ELEGIR AUTORIDADES,66.288780000000003
Abr 2016 - Sep 2016,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.813670000000002
Abr 2016 - Sep 2016,TACNA,PARA ELEGIR AUTORIDADES,62.299570000000003
Abr 2016 - Sep 2016,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.834209999999999
Abr 2016 - Sep 2016,TUMBES,PARA ELEGIR AUTORIDADES,35.322420000000001
Abr 2016 - Sep 2016,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.915039999999998
Abr 2016 - Sep 2016,UCAYALI,PARA ELEGIR AUTORIDADES,57.448149999999998
Abr 2016 - Sep 2016,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.979320000000001
May 2016 - Oct 2016,AMAZONAS,PARA ELEGIR AUTORIDADES,77.654210000000006
May 2016 - Oct 2016,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.654700000000005
May 2016 - Oct 2016,ANCASH,PARA ELEGIR AUTORIDADES,68.605429999999998
May 2016 - Oct 2016,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.992249999999999
May 2016 - Oct 2016,APURÍMAC,PARA ELEGIR AUTORIDADES,48.820489999999999
May 2016 - Oct 2016,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.745080000000002
May 2016 - Oct 2016,AREQUIPA,PARA ELEGIR AUTORIDADES,55.30395
May 2016 - Oct 2016,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.828330000000001
May 2016 - Oct 2016,AYACUCHO,PARA ELEGIR AUTORIDADES,44.175910000000002
May 2016 - Oct 2016,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.24447
May 2016 - Oct 2016,CAJAMARCA,PARA ELEGIR AUTORIDADES,47.456989999999998
May 2016 - Oct 2016,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.712710000000001
May 2016 - Oct 2016,CUSCO,PARA ELEGIR AUTORIDADES,51.494149999999998
May 2016 - Oct 2016,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.639659999999999
May 2016 - Oct 2016,HUANCAVELICA,PARA ELEGIR AUTORIDADES,58.385010000000001
May 2016 - Oct 2016,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,42.360190000000003
May 2016 - Oct 2016,HUÁNUCO,PARA ELEGIR AUTORIDADES,74.580269999999999
May 2016 - Oct 2016,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.051540000000003
May 2016 - Oct 2016,ICA,PARA ELEGIR AUTORIDADES,40.518009999999997
May 2016 - Oct 2016,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.058109999999999
May 2016 - Oct 2016,JUNÍN,PARA ELEGIR AUTORIDADES,56.303260000000002
May 2016 - Oct 2016,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.091380000000001
May 2016 - Oct 2016,LA LIBERTAD,PARA ELEGIR AUTORIDADES,61.061860000000003
May 2016 - Oct 2016,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.007339999999999
May 2016 - Oct 2016,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,53.402079999999998
May 2016 - Oct 2016,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.56268
May 2016 - Oct 2016,LIMA,PARA ELEGIR AUTORIDADES,46.092010000000002
May 2016 - Oct 2016,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.210239999999999
May 2016 - Oct 2016,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,46.406849999999999
May 2016 - Oct 2016,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.433489999999999
May 2016 - Oct 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,41.583320000000001
May 2016 - Oct 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.923220000000001
May 2016 - Oct 2016,REGION LIMA,PARA ELEGIR AUTORIDADES,46.772469999999998
May 2016 - Oct 2016,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.542349999999999
May 2016 - Oct 2016,LORETO,PARA ELEGIR AUTORIDADES,85.45899
May 2016 - Oct 2016,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,84.261229999999998
May 2016 - Oct 2016,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,54.344470000000001
May 2016 - Oct 2016,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.872010000000003
May 2016 - Oct 2016,MOQUEGUA,PARA ELEGIR AUTORIDADES,32.070590000000003
May 2016 - Oct 2016,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.474000000000004
May 2016 - Oct 2016,PASCO,PARA ELEGIR AUTORIDADES,31.43533
May 2016 - Oct 2016,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.838050000000003
May 2016 - Oct 2016,PIURA,PARA ELEGIR AUTORIDADES,65.913550000000001
May 2016 - Oct 2016,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.527720000000002
May 2016 - Oct 2016,PUNO,PARA ELEGIR AUTORIDADES,50.245379999999997
May 2016 - Oct 2016,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.740789999999997
May 2016 - Oct 2016,SAN MARTÍN,PARA ELEGIR AUTORIDADES,68.961799999999997
May 2016 - Oct 2016,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.237260000000006
May 2016 - Oct 2016,TACNA,PARA ELEGIR AUTORIDADES,61.313279999999999
May 2016 - Oct 2016,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.06955
May 2016 - Oct 2016,TUMBES,PARA ELEGIR AUTORIDADES,33.370530000000002
May 2016 - Oct 2016,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.35013
May 2016 - Oct 2016,UCAYALI,PARA ELEGIR AUTORIDADES,61.661960000000001
May 2016 - Oct 2016,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.89678
Jun 2016 - Nov 2016,AMAZONAS,PARA ELEGIR AUTORIDADES,77.868170000000006
Jun 2016 - Nov 2016,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.426699999999997
Jun 2016 - Nov 2016,ANCASH,PARA ELEGIR AUTORIDADES,70.840609999999998
Jun 2016 - Nov 2016,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.942670000000007
Jun 2016 - Nov 2016,APURÍMAC,PARA ELEGIR AUTORIDADES,51.71443
Jun 2016 - Nov 2016,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.785919999999997
Jun 2016 - Nov 2016,AREQUIPA,PARA ELEGIR AUTORIDADES,54.827480000000001
Jun 2016 - Nov 2016,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.91554
Jun 2016 - Nov 2016,AYACUCHO,PARA ELEGIR AUTORIDADES,43.281399999999998
Jun 2016 - Nov 2016,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.185920000000003
Jun 2016 - Nov 2016,CAJAMARCA,PARA ELEGIR AUTORIDADES,46.911879999999996
Jun 2016 - Nov 2016,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.112969999999997
Jun 2016 - Nov 2016,CUSCO,PARA ELEGIR AUTORIDADES,48.421239999999997
Jun 2016 - Nov 2016,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.88758
Jun 2016 - Nov 2016,HUANCAVELICA,PARA ELEGIR AUTORIDADES,55.297179999999997
Jun 2016 - Nov 2016,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,41.151119999999999
Jun 2016 - Nov 2016,HUÁNUCO,PARA ELEGIR AUTORIDADES,72.547650000000004
Jun 2016 - Nov 2016,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.568020000000004
Jun 2016 - Nov 2016,ICA,PARA ELEGIR AUTORIDADES,40.407710000000002
Jun 2016 - Nov 2016,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.324280000000002
Jun 2016 - Nov 2016,JUNÍN,PARA ELEGIR AUTORIDADES,56.566969999999998
Jun 2016 - Nov 2016,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.574599999999997
Jun 2016 - Nov 2016,LA LIBERTAD,PARA ELEGIR AUTORIDADES,60.939419999999998
Jun 2016 - Nov 2016,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.092570000000002
Jun 2016 - Nov 2016,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,49.760010000000001
Jun 2016 - Nov 2016,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.495489999999997
Jun 2016 - Nov 2016,LIMA,PARA ELEGIR AUTORIDADES,43.754739999999998
Jun 2016 - Nov 2016,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.930779999999999
Jun 2016 - Nov 2016,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,43.034520000000001
Jun 2016 - Nov 2016,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.229730000000004
Jun 2016 - Nov 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,49.782670000000003
Jun 2016 - Nov 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.43094
Jun 2016 - Nov 2016,REGION LIMA,PARA ELEGIR AUTORIDADES,45.726610000000001
Jun 2016 - Nov 2016,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.746949999999998
Jun 2016 - Nov 2016,LORETO,PARA ELEGIR AUTORIDADES,85.782319999999999
Jun 2016 - Nov 2016,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,82.929770000000005
Jun 2016 - Nov 2016,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,58.05462
Jun 2016 - Nov 2016,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,39.769759999999998
Jun 2016 - Nov 2016,MOQUEGUA,PARA ELEGIR AUTORIDADES,35.262349999999998
Jun 2016 - Nov 2016,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.229249999999993
Jun 2016 - Nov 2016,PASCO,PARA ELEGIR AUTORIDADES,30.519600000000001
Jun 2016 - Nov 2016,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.14452
Jun 2016 - Nov 2016,PIURA,PARA ELEGIR AUTORIDADES,62.622869999999999
Jun 2016 - Nov 2016,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.137159999999994
Jun 2016 - Nov 2016,PUNO,PARA ELEGIR AUTORIDADES,49.193219999999997
Jun 2016 - Nov 2016,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.032110000000003
Jun 2016 - Nov 2016,SAN MARTÍN,PARA ELEGIR AUTORIDADES,67.717740000000006
Jun 2016 - Nov 2016,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.18383
Jun 2016 - Nov 2016,TACNA,PARA ELEGIR AUTORIDADES,61.869720000000001
Jun 2016 - Nov 2016,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.520409999999998
Jun 2016 - Nov 2016,TUMBES,PARA ELEGIR AUTORIDADES,37.458829999999999
Jun 2016 - Nov 2016,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.04609
Jun 2016 - Nov 2016,UCAYALI,PARA ELEGIR AUTORIDADES,60.340800000000002
Jun 2016 - Nov 2016,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.170999999999999
Jul 2016 - Dic 2016,AMAZONAS,PARA ELEGIR AUTORIDADES,76.703490000000002
Jul 2016 - Dic 2016,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.194580000000002
Jul 2016 - Dic 2016,ANCASH,PARA ELEGIR AUTORIDADES,70.58914
Jul 2016 - Dic 2016,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.558430000000001
Jul 2016 - Dic 2016,APURÍMAC,PARA ELEGIR AUTORIDADES,48.911839999999998
Jul 2016 - Dic 2016,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.554029999999997
Jul 2016 - Dic 2016,AREQUIPA,PARA ELEGIR AUTORIDADES,56.625540000000001
Jul 2016 - Dic 2016,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.398130000000002
Jul 2016 - Dic 2016,AYACUCHO,PARA ELEGIR AUTORIDADES,43.450679999999998
Jul 2016 - Dic 2016,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.936030000000002
Jul 2016 - Dic 2016,CAJAMARCA,PARA ELEGIR AUTORIDADES,47.255740000000003
Jul 2016 - Dic 2016,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.143030000000003
Jul 2016 - Dic 2016,CUSCO,PARA ELEGIR AUTORIDADES,47.077289999999998
Jul 2016 - Dic 2016,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.266240000000003
Jul 2016 - Dic 2016,HUANCAVELICA,PARA ELEGIR AUTORIDADES,57.619439999999997
Jul 2016 - Dic 2016,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,41.477119999999999
Jul 2016 - Dic 2016,HUÁNUCO,PARA ELEGIR AUTORIDADES,69.348100000000002
Jul 2016 - Dic 2016,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.568719999999999
Jul 2016 - Dic 2016,ICA,PARA ELEGIR AUTORIDADES,40.218170000000001
Jul 2016 - Dic 2016,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.223479999999995
Jul 2016 - Dic 2016,JUNÍN,PARA ELEGIR AUTORIDADES,54.339440000000003
Jul 2016 - Dic 2016,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.247239999999998
Jul 2016 - Dic 2016,LA LIBERTAD,PARA ELEGIR AUTORIDADES,64.748000000000005
Jul 2016 - Dic 2016,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.34066
Jul 2016 - Dic 2016,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,49.977150000000002
Jul 2016 - Dic 2016,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.110519999999994
Jul 2016 - Dic 2016,LIMA,PARA ELEGIR AUTORIDADES,43.423470000000002
Jul 2016 - Dic 2016,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.547370000000001
Jul 2016 - Dic 2016,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,42.958129999999997
Jul 2016 - Dic 2016,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.866120000000002
Jul 2016 - Dic 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,47.950090000000003
Jul 2016 - Dic 2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.571420000000003
Jul 2016 - Dic 2016,REGION LIMA,PARA ELEGIR AUTORIDADES,43.792749999999998
Jul 2016 - Dic 2016,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.707479999999997
Jul 2016 - Dic 2016,LORETO,PARA ELEGIR AUTORIDADES,85.682460000000006
Jul 2016 - Dic 2016,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,82.058409999999995
Jul 2016 - Dic 2016,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,54.70917
Jul 2016 - Dic 2016,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,40.390650000000001
Jul 2016 - Dic 2016,MOQUEGUA,PARA ELEGIR AUTORIDADES,35.916499999999999
Jul 2016 - Dic 2016,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.628219999999999
