AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P32,P33_1,P33_2,P34,P34A,P34B,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR07
2014,01,0751,031,11,02,02,060901,7,7,2,3,2,2, ,2,2,3,4000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,59,2,3,2,410.33
2014,01,0751,033,11,01,01,060901,7,7,2,4,3,1,5,2,2,3,1000,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,41,1,3,2,410.33
2014,01,0751,127,11,01,01,060901,7,7,2,4,3,1,5,2,2,3,500,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,72,2,3,2,410.33
2014,01,0751,129,11,02,02,060901,7,7,2,3,2,2, ,3,3,3,300,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,36,2,3,2,410.33
2014,01,0751,130,11,02,02,060901,7,7,2,2,2,2, ,2,2,3,300,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,38,2,4,2,410.33
2014,01,0751,132,11,02,02,060901,7,7,2,2,3,2, ,2,2,3,500,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,29,1,9,2,410.33
2014,01,0751,133,11,01,01,060901,7,7,2,2,2,3, ,2,2,3,600,1,2, ,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,4,2,1,1,1,2, ,1,78,2,3,2,410.33
2014,01,0796,009,11,01,01,080101,6,2,2,2,1,1,3, , ,3,1000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,1,1,1,2, ,2,60,5,5,2,734.25
2014,01,0796,021,11,02,02,080101,6,2,2,2,1,2, , , ,3,2000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,24,1,6,2,734.25
2014,01,0796,033,11,02,02,080101,6,2,2,2,1,2, , , ,3,2000,3,5, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1, ,5,5,2,1,2, ,2,53,2,9,2,734.25
2014,01,0796,083,11,02,02,080101,6,2,2,3,1,1,3, , ,3,4000,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,2,1,2, ,2,52,2,9,2,734.25
2014,01,0842,017,11,01,01,081103,6,7,2,2,1,1,6,1,3,3,1000,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,39,1,3,2,299.63
2014,01,0842,018,11,01,01,081103,6,7,2,1,1,1,6,3,3,3,700,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,44,3,3,2,299.63
2014,01,0842,019,11,01,01,081103,6,7,2,2,1,2, ,2,3,3,500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,76,2,1,2,299.63
2014,01,0842,020,11,01,01,081103,6,7,2,2,1,2, ,3,2,2,500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,39,1,3,2,299.63
2014,01,0842,090,11,01,01,081103,6,7,2,1,2,2, ,3,3,3,500,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,70,2,1,2,299.63
2014,01,0842,091,11,01,01,081103,6,7,2,2,2,2, , , ,3,150,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,62,3,1,2,299.63
2014,01,0842,092,11,01,01,081103,6,7,2,2,2,2, ,1,3,3,500,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,36,2,3,2,299.63
2014,01,0842,093,11,01,01,081103,6,7,2,2,1,3, ,3,3,3,300,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,53,1,1,2,299.63
2014,01,0854,009,11,01,01,081006,6,7,2,2,1,1,6,2,2,3,400,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,27,1,4,2,299.63
2014,01,0854,010,11,01,01,081006,6,7,2,1,2,2, , , ,3,200,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,53,3,3,2,299.63
2014,01,0854,011,11,01,01,081006,6,7,2,1,2,2, , , ,3,500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,59,3,1,2,299.63
2014,01,0854,012,11,02,02,081006,6,7,2,2,1,1,7,1,3,3,2000,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,35,2,1,2,299.63
2014,01,0854,070,11,01,01,081006,6,7,2,2,2,1,6, , ,3,300,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,43,3,3,2,299.63
2014,01,0854,077,11,01,01,081006,6,7,2,2,2,2, , , ,2,200,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,71,3,1,2,299.63
2014,01,0854,078,11,02,02,081006,6,7,2,2,1,2, ,1,1,2,300,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,2,10,2,1,2, ,2,45,1,1,2,299.63
2014,01,0854,079,11,02,02,081006,6,7,2,2,1,1,6,2,2,3,1000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,45,2,3,2,299.63
2014,01,0939,006,11,01,01,090706,5,7,2,2,2,2, ,3,3,3,500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,39,3,1,2,166.34
2014,01,0939,007,11,02,02,090706,5,7,2,2,2,2, ,2,3,3,600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,34,1,1,2,166.34
2014,01,0939,010,11,02,02,090706,5,7,2,2,2,2, ,2,3,3,700,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,47,2,3,2,166.34
2014,01,0939,011,11,01,01,090706,5,7,2,2,2,2, , , ,3,300,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,45,3,4,2,166.34
2014,01,0939,084,11,01,01,090706,5,7,2,2,2,2, , , ,3,600,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,67,2,3,2,166.34
2014,01,0939,085,11,02,02,090706,5,7,2,2,2,2, ,2,2,2,500,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,60,2,1,2,166.34
2014,01,0939,088,11,01,01,090706,5,7,2,2,2,2, ,2,2,2,400,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,41,6,1,2,166.34
2014,01,0939,089,11,02,02,090706,5,7,2,2,2,2, ,3,3,2,500,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,57,2,1,2,166.34
2014,01,0987,002,11,01,01,090402,5,8,2,2,2,2, , , ,3,600,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,51,3,4,2,164.55
2014,01,0987,008,11,02,02,090402,5,8,2,2,2,2, , , ,2,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,51,2,3,2,164.55
2014,01,0987,011,11,02,02,090402,5,8,2,2,2,2, , , ,3,700,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,43,2,4,2,164.55
2014,01,0987,069,11,01,01,090402,5,8,2,2,2,2, , , ,3,400,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,53,2,4,2,164.55
2014,01,0987,073,11,01,01,090402,5,8,2,2,2,2, ,2,3,2,500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,55,5,3,2,164.55
2014,01,0987,074,11,01,01,090402,5,8,2,2,2,2, ,3,3,2,300,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,83,3,1,2,164.55
2014,01,0987,076,11,01,01,090402,5,8,1,2,2,2, ,2,3,3,400,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,55,2,4,2,164.55
2014,01,0987,083,11,01,01,090402,5,8,2,2,2,2, , , ,3,400,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,57,2,4,2,164.55
2014,01,0997,011,11,01,01,100101,5,2,2,1,2,1,2, , ,3,3000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,64,4,6,2,317.17
2014,01,0997,039,11,01,01,100101,5,2,2,2,2,2, , , ,3,2000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,1,63,2,10,2,317.17
2014,01,0997,080,11,02,02,100101,5,2,2,2,2,1,3, , ,3,2000,3,7, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,7,9,2,1,2, ,2,43,1,10,2,317.17
2014,01,0997,095,11,02,02,100101,5,2,2,1,1,1,2, , ,3,3000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,38,2,10,2,317.17
2014,01,0997,122,11,01,01,100101,5,2,2,4,2,1,6, , ,3,2500,3,5, ,0,0,0,1,0,0,0,0,4, , , , , , , , , , , ,3,2,1,1,2, ,1,46,2,8,1,317.17
2014,01,1008,005,11,01,01,100102,5,2,2,3,2,1,7, , ,2,1000,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,10,1,1,1,2, ,2,31,5,5,2,317.17
2014,01,1008,010,11,01,01,100102,5,2,2,2,1,1,6, , ,3,2500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,48,1,8,2,317.17
2014,01,1008,022,11,02,02,100102,5,2,2,2,3,2, , , ,3,1200,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,3,3,2,1,2, ,2,50,2,5,2,317.17
2014,01,1008,033,11,01,01,100102,5,2,2,2,1,2, , , ,3,1200,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,69,3,3,2,317.17
2014,01,1008,037,11,01,01,100102,5,2,2,2,2,2, , , ,2,3000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,49,1,6,2,317.17
2014,01,1008,048,11,01,01,100102,5,2,2,2,2,2, , , ,3,1000,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1, ,1,1,1,1,2, ,2,64,3,1,2,317.17
2014,01,1044,003,11,01,01,100509,5,7,2,2,2,2, ,3,3,3,1000,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,5,10,10,1,1,2, ,2,43,2,3,2,211.17
2014,01,1044,005,11,01,01,100509,5,7,2,2,1,1,6,3,3,3,600,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,39,2,3,2,211.17
2014,01,1044,006,11,02,02,100509,5,7,2,2,1,2, ,3,3,3,500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,74,2,3,2,211.17
2014,01,1044,039,11,01,01,100509,5,7,2,2,3,3, ,3,3,2,600,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1, ,10,1,1,1,2, ,1,75,5,3,2,211.17
2014,01,1044,048,11,01,01,100509,5,7,2,2,2,2, ,2,2,3,1000,2,2, ,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1, ,2,1,1,1,2, ,1,53,1,3,2,211.17
2014,01,1044,049,11,01,01,100509,5,7,2,2,3,3, ,3,3,3,1500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,76,2,3,2,211.17
2014,01,1044,050,11,01,01,100509,5,7,2,2,2,3, ,3,3,2,500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,54,2,4,2,211.17
2014,01,1190,006,11,02,02,110501,2,3,2,3,2,2, , , ,2,1500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,34,2,5,2,228.5
2014,01,1190,018,11,01,01,110501,2,3,2,2,2,2, , , ,3,3000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,10,1,1,2, ,1,37,1,3,2,228.5
2014,01,1190,021,11,01,01,110501,2,3,2,4,2,2, , , ,2,3000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,81,3,3,2,228.5
2014,01,1190,034,11,01,01,110501,2,3,2,2,2,2, , , ,2,1500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,1,39,5,6,2,228.5
2014,01,1190,045,12,01,01,110501,2,3,2,2,3,3, , , ,2,2500,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,3,1,1,2, ,1,70,2,5,2,228.5
2014,01,1190,045,22,02,02,110501,2,3,2,4,2,2, , , ,2,1500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,28,2,10,2,228.5
2014,01,1190,054,11,02,02,110501,2,3,2,4,2,2, , , ,2,2500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,55,2,7,2,228.5
2014,01,1201,016,11,01,01,110301,2,4,2,4,2,2, , , ,3,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,5,1,1,2, ,1,50,5,10,2,177.27
2014,01,1201,026,11,01,01,110301,2,4,2,2,2,2, , , ,3,1500,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,69,2,5,1,177.27
2014,01,1201,042,11,01,01,110301,2,4,2,2,2,2, , , ,2,3000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,2,1,1,2, ,1,82,2,4,2,177.27
2014,01,1201,060,11,01,01,110301,2,4,2,2,3,2, , , ,3,4000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,7,1,1,2, ,1,25,1,7,2,177.27
2014,01,1201,074,11,02,02,110301,2,4,2,2,2,2, , , ,2,3000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,64,2,11,2,177.27
2014,01,1201,087,11,01,01,110301,2,4,2,4,2,2, , , ,2,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,2,27,5,3,2,177.27
2014,01,1218,007,11,01,01,110109,2,5,2,2,2,2, , , ,3,1200,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,40,5,5,2,438.45
2014,01,1218,034,11,01,01,110109,2,5,1,3,1,1,7, , ,2,1500,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,23,5,10,2,438.45
2014,01,1218,054,11,01,01,110109,2,5,2,2,1,1,3, , ,3,1500,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,4,1,1,2, ,1,35,1,4,2,438.45
2014,01,1218,076,11,02,02,110109,2,5,2,4,2,2, ,2,2,2,2400,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,42,1,6,2,438.45
2014,01,1218,091,11,02,02,110109,2,5,2,4,2,3, , , ,2,1600,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,2,2,1,2, ,2,28,1,6,2,438.45
2014,01,1218,115,11,01,01,110109,2,5,2,2,2,2, ,3,3,2,2000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,65,3,3,2,438.45
2014,01,1223,001,11,01,01,110505,2,6,2,2,2,3, , , ,2,1500,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,2,1,1,2, ,1,41,5,5,2,56.91
2014,01,1223,012,11,02,02,110505,2,6,2,2,2,2, , , ,2,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,4,2,1,2, ,2,48,2,5,2,56.91
2014,01,1223,021,11,01,01,110505,2,6,2,2,2,2, , , ,2,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,43,1,6,2,56.91
2014,01,1223,032,11,01,01,110505,2,6,2,1,2,3, , , ,2,2500,1,3, ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,4,1,1,2, ,1,45,2,6,2,56.91
2014,01,1223,048,11,02,02,110505,2,6,2,2,2,2, , , ,3,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,50,2,5,2,56.91
2014,01,1223,058,11,01,01,110505,2,6,2,2,2,2, , , ,2,1800,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,62,1,4,2,56.91
2014,01,1223,076,11,02,02,110505,2,6,2,2,2,2, , , ,2,1200,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,73,2,1,2,56.91
2014,01,1223,110,11,01,01,110505,2,6,2,2,2,2, , , ,3,2000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,2,42,6,8,2,56.91
2014,01,1307,031,11,01,01,120810,5,5,2,2,2,2, , , ,2,1000,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,60,5,8,2,838.81
2014,01,1307,043,11,01,01,120810,5,5,2,2,1,2, ,3,3,3,400,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,84,3,3,2,838.81
2014,01,1307,059,11,01,01,120810,5,5,2,2,1,1,6, , ,3,2000,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,1, ,1,64,2,4,2,838.81
2014,01,1307,070,11,01,01,120810,5,5,1,4,1,1,7, , ,3,1800,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,1,35,1,6,2,838.81
2014,01,1307,084,11,02,02,120810,5,5,2,2,1,2, , , ,1,1500,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,2,1,2, ,2,50,2,6,2,838.81
2014,01,1307,097,11,01,01,120810,5,5,2,2,2,2, , , ,3,2000,3,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1, ,10,10,1,1,2, ,1,67,2,4,2,838.81
2014,01,1400,013,11,02,02,130101,1,1,2,2,1,1,5, , ,3,2000,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,59,2,8,2,484.95
2014,01,1400,043,11,01,01,130101,1,1,1,4,2,2, , , ,2,4000,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,7,1,1,2, ,2,72,3,8,1,484.95
2014,01,1400,053,11,01,01,130101,1,1,2,2,1,1,3, , ,3,4000,3,4, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,5,5,1,1,2, ,1,43,2,7,1,484.95
2014,01,1400,067,11,02,02,130101,1,1,2,2,3,1,3, , ,3,3000,2,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,9,2,1,2, ,2,33,1,10,2,484.95
2014,01,1412,023,11,01,01,130101,1,1,2,2,1,2, , , ,2,1000,1,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,50,6,10,2,532.22
2014,01,1412,087,11,01,01,130101,1,1,2,2,2,1,6, , ,3,2000,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,62,2,10,2,532.22
2014,01,1412,104,11,02,02,130101,1,1,2,4,2,2, , , ,2,2500,3,3, ,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1, ,2,2,2,1,2, ,2,47,2,5,2,532.22
2014,01,1466,003,11,01,01,130104,1,4,2,2,1,2, , , ,3,800,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,79,2,3,2,451.98
2014,01,1466,012,11,02,02,130104,1,4,2,4,1,2, , , ,3,3000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,2,1,2, ,2,48,2,8,2,451.98
2014,01,1466,018,11,02,02,130104,1,4,2,1,2,1,3, , ,3,1000,3,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,53,2,5,2,451.98
2014,01,1466,028,11,01,01,130104,1,4,2,2,2,2, , , ,3,1000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,65,5,10,2,451.98
2014,01,1466,037,11,01,01,130104,1,4,2,2,2,1,6, , ,2,2000,1,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,3,1,1,2, ,1,51,1,3,2,451.98
2014,01,1471,004,11,01,01,130107,1,4,2,4,2,1,6,3,3,3,2500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,7,1,1,2, ,1,55,2,10,2,753.29
2014,01,1471,010,11,01,01,130107,1,4,2,1,1,2, , , ,3,1000,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,63,2,5,2,753.29
2014,01,1471,016,11,01,01,130107,1,4,2,2,3,2, , , ,3,1200,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,5,5,1,1,2, ,2,26,5,9,2,753.29
2014,01,1471,033,11,01,01,130107,1,4,2,2,1,2, , , ,3,1500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,60,2,6,2,753.29
2014,01,1471,035,12,01,01,130107,1,4,2,2,2,2, , , ,3,500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,80,3,4,2,753.29
2014,01,1471,035,22,01,01,130107,1,4,2,4,2,2, , , ,2,2200,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,3,5,1,1,2, ,1,34,1,6,2,753.29
2014,01,1471,047,11,01,01,130107,1,4,2,2,1,1,1, , ,3,600,2,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,5,1,1,2, ,2,44,5,10,2,753.29
2014,01,1498,005,11,01,01,130301,4,6,2,2,2,2, ,3,3,2,500,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,92,3,1,2,340.36
2014,01,1498,017,11,01,01,130301,4,6,2,2,1,2, , , ,3,1500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,69,2,9,2,340.36
2014,01,1498,040,11,02,02,130301,4,6,2,2,2,2, , , ,3,2000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,63,2,3,2,340.36
2014,01,1498,066,11,01,01,130301,4,6,2,2,1,1,6,3,3,3,1500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,3,1,1,2, ,1,43,1,4,2,340.36
2014,01,1498,090,11,01,01,130301,4,6,2,2,1,2, , , ,3,2000,3,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,8,3,1,1,2, ,1,46,2,11,2,340.36
2014,01,1498,103,11,01,01,130301,4,6,2,2,2,2, , , ,3,1500,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,80,3,5,1,340.36
2014,01,1510,042,11,01,01,130902,4,7,2,4,2,1,6,3,2,3,1000,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,47,2,3,2,298.56
2014,01,1510,043,11,01,01,130902,4,7,2,4,2,2, ,2,2,3,500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,25,6,3,2,298.56
2014,01,1510,044,11,01,01,130902,4,7,2,2,2,2, ,2,2,3,500,3,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,22,6,3,2,298.56
2014,01,1510,045,11,01,01,130902,4,7,2,2,2,2, ,2,2,3,150,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,55,1,3,2,298.56
2014,01,1510,126,11,01,01,130902,4,7,2,2,1,2, ,3,2,3,300,3,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,68,3,1,2,298.56
2014,01,1510,127,11,01,01,130902,4,7,2,2,1,2, ,3,3,3,250,3,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,77,3,1,2,298.56
2014,01,1510,128,11,01,01,130902,4,7,2,4,3,3, ,2,2,2,500,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1, ,1,1,1,1,2, ,1,70,3,3,2,298.56
2014,01,1510,129,11,01,00,130902,4,7,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,298.56
2014,01,1552,005,11,02,02,140106,1,2,2,2,2,2, , , ,2,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,56,2,4,2,219.29
2014,01,1552,028,11,01,01,140106,1,2,2,2,2,2, , , ,3,1500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,7,7,1,1,2, ,2,21,5,9,2,219.29
2014,01,1552,041,11,01,01,140106,1,2,1,2,2,1,8, , ,3,1600,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,3,1,1,2, ,2,27,6,7,2,219.29
2014,01,1552,064,11,01,01,140106,1,2,2,2,2,2, , , ,3,2000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,58,5,7,2,219.29
2014,01,1552,078,11,01,01,140106,1,2,2,2,2,3, , , ,3,1000,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,55,3,6,2,219.29
2014,01,1552,102,11,02,02,140106,1,2,2,3,2,2, , , ,3,3500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,57,1,5,2,219.29
