AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P48,P49,P50,P51,P51C,P52C,P52,P53,P54,P55,P55C,FACTOR07
2008,12,1723,058,12,01,01,070106,8,1,0,1920,3,2,50, ,3, , , , ,429.41
2008,12,1723,058,22,01,01,070106,8,1,0,7511,3,3,100,747,0,1730,2,1,1,429.41
2008,12,1723,070,11,01,01,070106,8,1,0,3511,4,5,9998,745,0,1723,4,2,25,429.41
2008,10,1733,009,11,01,01,070106,8,1,1, , , , ,612,0,111,2,1,6,312.09
2008,10,1733,017,11,02,02,070106,8,1,0,142,4,6, , ,3, , , , ,312.09
2008,10,1733,044,11,02,02,070106,8,1,1, , , , , ,1, , , , ,312.09
2008,10,1733,070,11,01,01,070106,8,1,1, , , , ,615,0,130,2,1,3,312.09
2008,10,1733,081,11,02,02,070106,8,1,0,130,2,1,2, ,3, , , , ,312.09
2008,10,1733,094,11,01,01,070106,8,1,0,111,4,1,10, ,3, , , , ,312.09
2008,11,1734,010,11,02,02,070106,8,1,9, , , , , ,9, , , , ,312.09
2008,11,1734,035,12,01,01,070106,8,1,0,113,2,1,1, ,3, , , , ,312.09
2008,11,1734,035,22,01,01,070106,8,1,0,111,2,1,1, ,1, , , , ,312.09
2008,11,1734,045,11,01,01,070106,8,1,1, , , , , ,3, , , , ,312.09
2008,11,1734,067,11,01,01,070106,8,1,0,6022,2,1,1, ,3, , , , ,312.09
2008,11,1734,079,11,01,01,070106,8,1,0,1451,4,1,4,572,0,5211,2,1,1,312.09
2008,11,1734,101,11,01,01,070106,8,1,0,111,2,1,4, ,3, , , , ,312.09
2008,12,1735,011,11,01,01,070106,8,1,0,111,2,1,2,621,0,121,2,1,4,312.09
2008,12,1735,036,11,01,01,070106,8,1,0,111,2,1,15,971,0,111,5,1,15,312.09
2008,12,1735,049,11,01,01,070106,8,1,2, , , , , ,3, , , , ,312.09
2008,12,1735,074,11,01,01,070106,8,1,0,0,2,1,2,0,0,0,2,1,3,312.09
2008,12,1735,111,11,01,01,070106,8,1,0,4520,1,1,3, ,3, , , , ,312.09
2008,10,1745,018,11,02,02,070106,8,1,0,6110,8,6, , ,3, , , , ,312.09
2008,10,1745,032,11,02,02,070106,8,1,9, , , , , ,9, , , , ,312.09
2008,10,1745,045,11,01,01,070106,8,1,1, , , , , ,2, , , , ,312.09
2008,10,1745,057,11,01,01,070106,8,1,0,111,4,1,5,767,0,1552,2,1,3,312.09
2008,10,1745,105,11,01,01,070106,8,1,0,130,1,1,8,971,0,130,5,1,8,312.09
2008,11,1746,002,11,02,02,070106,8,1,0,2811,4,6, , ,3, , , , ,312.09
2008,11,1746,036,11,01,01,070106,8,1,0,7020,3,6, ,254,0,7523,3,6, ,312.09
2008,11,1746,058,11,01,01,070106,8,1,0,111,2,1,3, ,1, , , , ,312.09
2008,11,1746,090,11,01,01,070106,8,1,0,111,3,4,400,971,0,111,4,4,400,312.09
2008,11,1746,108,11,02,02,070106,8,1,0,111,2,1,4,621,0,121,2,1,3,312.09
2008,11,1746,135,11,01,01,070106,8,1,0,130,2,1,5,971,0,130,5,1,5,312.09
2008,12,1747,029,11,02,02,070106,8,1,1, , , , ,522,0,5520,2,1,9,312.09
2008,12,1747,055,11,02,02,070106,8,1,0,6021,1,1,2, ,2, , , , ,312.09
2008,12,1747,067,11,01,00,070106,8,1, , , , , , , , , , , ,312.09
2008,12,1747,078,11,02,02,070106,8,1,2, , , , , ,2, , , , ,312.09
2008,12,1747,100,11,01,01,070106,8,1,0,1541,1,1,4, ,3, , , , ,312.09
2008,12,1752,009,11,01,01,150101,8,1,0,4520,2,1,1, ,3, , , , ,1047.3
2008,12,1752,032,11,01,01,150101,8,1,0,5259,2,1,2,911,0,5259,5,1,2,1047.3
2008,12,1752,067,11,01,01,150101,8,1,0,1810,1,1,2, ,3, , , , ,1047.3
2008,12,1752,107,11,01,01,150101,8,1,0,9303,3,1,6, ,3, , , , ,1047.3
2008,10,1762,013,11,01,01,150101,8,1,0,130,1,1,20,971,0,130,5,1,20,978.93
2008,10,1762,045,11,01,01,150101,8,1,1, , , , , ,2, , , , ,978.93
2008,10,1762,072,11,02,02,150101,8,1,0,6010,4,1,6,247,0,7512,2,5,9998,978.93
2008,10,1762,102,11,01,00,150101,8,1, , , , , , , , , , , ,978.93
2008,10,1762,116,11,01,01,150101,8,1,0,3610,1,1,4,574,0,5252,2,1,1,978.93
2008,10,1762,153,11,01,01,150101,8,1,0,3610,3,6, ,912,0,5259,4,1,2,978.93
2008,11,1763,035,11,01,01,150101,8,1,0,6022,2,1,1, ,3, , , , ,752.32
2008,11,1763,061,11,01,01,150101,8,1,0,1320,4,3,55, ,3, , , , ,752.32
2008,11,1763,089,11,01,01,150101,8,1,0,5510,3,4,300, ,3, , , , ,752.32
2008,11,1763,115,11,01,01,150101,8,1,0,5520,3,6, ,917,0,5259,2,1,1,752.32
2008,11,1763,164,11,01,00,150101,8,1, , , , , , , , , , , ,752.32
2008,11,1763,221,11,01,01,150101,8,1,0,7523,3,5,9998, ,1, , , , ,752.32
2008,12,1764,069,11,02,02,150101,8,1,0,5122,1,1,3,571,0,5131,3,1,20,752.32
2008,12,1764,171,11,02,02,150101,8,1,0,6023,2,1,1, ,2, , , , ,752.32
2008,12,1764,232,11,01,01,150101,8,1,0,111,4,6, , ,3, , , , ,752.32
2008,10,1774,003,11,01,01,150103,8,1,1, , , , ,941,0,9500,6,1,2,978.93
2008,10,1774,010,11,01,01,150103,8,1,2, , , , ,742,0,1721,2,1,4,978.93
2008,10,1774,018,11,01,01,150103,8,1,1, , , , ,971,0,113,3,3,60,978.93
2008,10,1774,026,11,01,01,150103,8,1,1, , , , ,911,0,5259,2,1,1,978.93
2008,10,1774,064,11,01,01,150103,8,1,0,113,2,1,1, ,1, , , , ,978.93
2008,11,1775,045,11,01,00,150103,8,1, , , , , , , , , , , ,978.93
2008,11,1775,065,11,01,01,150103,8,1,0,130,2,1,2,971,0,130,5,1,2,978.93
2008,11,1775,098,11,01,01,150103,8,1,0,111,2,1,7,971,0,111,5,1,7,978.93
2008,11,1775,114,11,01,01,150103,8,1,1, , , , , ,3, , , , ,978.93
2008,11,1775,144,11,02,02,150103,8,1,0,6519,3,5,9998, ,3, , , , ,978.93
2008,12,1776,001,11,01,01,150103,8,1,0,112,2,1,3, ,3, , , , ,978.93
2008,12,1776,024,11,01,01,150103,8,1,1, , , , , ,3, , , , ,978.93
2008,12,1776,035,22,02,02,150103,8,1,9, , , , , ,9, , , , ,978.93
2008,12,1776,061,11,01,01,150103,8,1,0,130,1,1,8,971,0,130,5,1,8,978.93
2008,12,1776,073,12,02,02,150103,8,1,9, , , , , ,9, , , , ,978.93
2008,12,1776,098,11,01,01,150103,8,1,2, , , , , ,2, , , , ,978.93
2008,10,1786,019,11,01,01,150103,8,1,0,111,2,1,1, ,3, , , , ,752.32
2008,10,1786,058,11,01,01,150103,8,1,1, , , , ,942,0,5520,4,6, ,752.32
2008,10,1786,084,11,01,01,150103,8,1,0,111,2,1,2, ,3, , , , ,752.32
2008,10,1786,094,11,01,01,150103,8,1,0,111,2,1,1, ,3, , , , ,752.32
2008,10,1786,103,11,02,02,150103,8,1,0,111,2,1,10, ,3, , , , ,752.32
2008,11,1787,013,11,01,01,150103,8,1,0,5139,2,1,4, ,2, , , , ,752.32
2008,11,1787,021,11,01,01,150103,8,1,1, , , , ,915,0,5259,2,1,2,752.32
2008,11,1787,039,11,01,01,150103,8,1,0,130,2,1,6,971,0,130,5,1,6,752.32
2008,11,1787,047,11,01,01,150103,8,1,0,3691,4,6, ,771,0,1810,2,1,1,752.32
2008,11,1787,060,14,01,01,150103,8,1,0,6023,2,1,1, ,3, , , , ,752.32
2008,11,1787,060,24,02,02,150103,8,1,0,111,2,1,3, ,2, , , , ,752.32
2008,11,1787,060,34,02,02,150103,8,1,0,4520,4,6, ,942,0,8021,4,6, ,752.32
2008,11,1787,060,44,01,01,150103,8,1,0,5260,2,1,1,942,0,8021,4,5,9998,752.32
2008,11,1787,076,11,02,02,150103,8,1,0,111,2,1,3, ,1, , , , ,752.32
2008,12,1788,007,11,01,01,150103,8,1,0,111,2,1,1,574,0,5252,2,1,1,752.32
2008,12,1788,026,11,02,02,150103,8,1,2, , , , ,941,0,9500,6,1,1,752.32
2008,12,1788,035,11,01,01,150103,8,1,0,130,2,1,13, ,3, , , , ,752.32
2008,12,1788,053,11,01,01,150103,8,1,0,111,2,1,3, ,3, , , , ,752.32
2008,12,1788,063,11,01,01,150103,8,1,0,130,2,1,4,744,0,1721,2,1,1,752.32
2008,12,1788,081,11,02,02,150103,8,1,0,111,4,2,50,911,0,5259,2,1,2,752.32
2008,11,1791,040,11,01,01,150105,8,1,0,130,2,1,3,971,0,130,5,1,3,978.93
2008,11,1791,085,11,01,01,150105,8,1,0,5139,1,1,5, ,3, , , , ,978.93
2008,11,1791,113,11,01,01,150105,8,1,0,7511,3,5,9998,772,0,1810,4,1,2,978.93
2008,11,1791,138,11,01,01,150105,8,1,0,5260,2,1,1,737,0,2429,4,3,100,978.93
2008,11,1791,158,11,01,01,150105,8,1,0,9213,2,1,1,454,0,6411,3,5,9998,978.93
2008,11,1791,202,11,02,02,150105,8,1,0,130,4,2,40, ,3, , , , ,978.93
2008,10,1798,036,11,02,02,150106,8,1,1, , , , , ,1, , , , ,978.93
2008,10,1798,049,11,02,02,150106,8,1,0,130,2,1,6,742,0,1711,2,1,1,978.93
2008,10,1798,069,11,01,01,150106,8,1,0,2811,1,1,3,574,0,5252,2,1,2,978.93
2008,10,1798,078,11,01,01,150106,8,1,0,4520,4,1,10, ,3, , , , ,978.93
2008,10,1798,101,11,01,00,150106,8,1, , , , , , , , , , , ,978.93
2008,12,1800,003,11,02,02,150106,8,1,0,1320,4,6, ,572,0,5211,2,1,3,752.32
2008,12,1800,035,11,02,02,150106,8,1,0,6021,3,3,100,574,0,5211,1,1,3,752.32
2008,12,1800,049,11,02,02,150106,8,1,0,5259,2,1,2, ,3, , , , ,752.32
2008,12,1800,084,11,01,01,150106,8,1,0,5252,1,1,3,574,0,5252,2,1,1,752.32
2008,12,1800,100,11,01,01,150106,8,1,2, , , , , ,3, , , , ,752.32
2008,12,1800,130,11,01,01,150106,8,1,0,130,2,1,5, ,3, , , , ,752.32
2008,10,1802,005,11,01,01,150107,8,1,1, , , , , ,3, , , , ,978.93
2008,10,1802,020,11,02,02,150107,8,1,0,1553,4,4,200,572,0,5211,2,1,4,978.93
2008,10,1802,051,11,01,01,150107,8,1,0,6304,1,2,30,364,0,6021,1,2,30,978.93
2008,10,1802,058,12,01,01,150107,8,1,0,111,1,1,6,971,0,111,5,1,6,978.93
2008,10,1802,058,22,01,01,150107,8,1,0,1920,4,6, ,572,0,5211,2,1,1,978.93
2008,10,1802,080,11,01,01,150107,8,1,0,130,1,6, ,971,0,130,5,6, ,978.93
2008,10,1810,001,11,01,01,150108,8,1,0,7511,3,5,1000,522,0,5520,2,1,1,1047.3
2008,10,1810,012,11,02,02,150108,8,1,0,7522,3,6, , ,3, , , , ,1047.3
2008,10,1810,024,11,02,02,150108,8,1,0,7511,3,6, ,615,0,130,2,1,1,1047.3
2008,10,1810,037,11,02,02,150108,8,1,0,7511,3,6, , ,3, , , , ,1047.3
2008,11,1811,005,11,01,01,150108,8,1,0,6519,3,5,5000, ,3, , , , ,1047.3
2008,11,1811,033,11,02,02,150108,8,1,9, , , , , ,9, , , , ,1047.3
2008,11,1811,073,11,01,00,150108,8,1, , , , , , , , , , , ,1047.3
2008,12,1812,030,11,02,02,150108,8,1,0,1514,4,4,200, ,3, , , , ,978.93
2008,12,1812,045,11,01,01,150108,8,1,1, , , , ,522,0,9500,6,1,1,978.93
2008,12,1812,080,11,01,01,150108,8,1,0,4520,4,6, ,572,0,5211,3,6, ,978.93
2008,12,1812,111,11,01,01,150108,8,1,0,130,2,1,5,971,0,130,5,1,5,978.93
2008,11,1820,012,11,02,02,150109,8,1,2, , , , ,522,0,5520,2,1,2,752.32
2008,11,1820,041,11,01,01,150109,8,1,0,130,2,1,4,971,0,130,5,1,4,752.32
2008,11,1820,052,11,01,01,150109,8,1,0,130,2,1,5,971,0,130,5,1,5,752.32
2008,11,1820,078,11,01,01,150109,8,1,0,5520,4,1,15,945,0,7513,4,6, ,752.32
2008,11,1820,089,11,02,02,150109,8,1,0,6023,1,1,3, ,3, , , , ,752.32
2008,11,1820,115,11,01,01,150109,8,1,0,113,2,1,8,971,0,113,5,1,8,752.32
2008,10,1822,008,11,01,00,150110,8,1, , , , , , , , , , , ,1047.3
2008,10,1822,018,11,01,01,150110,8,1,0,1553,4,6, , ,2, , , , ,1047.3
2008,10,1822,027,11,02,02,150110,8,1,1, , , , ,574,0,5252,2,1,2,1047.3
2008,10,1822,037,11,01,01,150110,8,1,0,1320,3,5,2000, ,3, , , , ,1047.3
2008,10,1822,057,11,02,02,150110,8,1,0,111,1,1,15,971,0,111,5,1,15,1047.3
2008,10,1822,066,11,01,01,150110,8,1,0,500,4,6, ,574,0,5252,2,1,2,1047.3
2008,11,1823,002,11,02,02,150110,8,1,1, , , , ,941,0,9500,6,1,1,1047.3
2008,11,1823,030,11,02,02,150110,8,1,0,6022,2,1,1, ,3, , , , ,1047.3
2008,11,1823,044,11,01,01,150110,8,1,0,6592,3,6, , ,3, , , , ,1047.3
2008,11,1823,071,11,02,02,150110,8,1,0,6021,3,6, , ,3, , , , ,1047.3
2008,11,1823,112,11,01,01,150110,8,1,0,7523,3,6, , ,3, , , , ,1047.3
2008,12,1824,005,11,01,01,150110,8,1,0,111,1,1,2,912,0,5520,2,1,1,1047.3
2008,12,1824,027,11,01,01,150110,8,1,0,7512,4,5,9998, ,3, , , , ,1047.3
2008,12,1824,038,11,01,01,150110,8,1,0,5259,2,1,1, ,3, , , , ,1047.3
2008,12,1824,060,11,01,01,150110,8,1,0,7523,3,5,9998, ,3, , , , ,1047.3
2008,12,1824,070,11,02,02,150110,8,1,2, , , , ,572,0,5211,2,1,1,1047.3
2008,12,1824,092,11,01,01,150110,8,1,2, , , , ,912,0,5259,2,1,2,1047.3
2008,10,1834,004,11,01,01,150110,8,1,0,1541,1,1,15, ,3, , , , ,978.93
2008,10,1834,031,11,01,01,150110,8,1,0,111,4,1,7, ,3, , , , ,978.93
2008,10,1834,048,11,01,01,150110,8,1,0,112,2,1,3,574,0,5252,2,1,3,978.93
2008,10,1834,057,11,01,01,150110,8,1,0,4520,4,2,40, ,3, , , , ,978.93
2008,10,1834,074,11,01,01,150110,8,1,0,111,4,1,10,971,0,111,4,1,10,978.93
2008,11,1835,007,11,01,01,150110,8,1,0,8511,3,5,9998, ,3, , , , ,978.93
2008,11,1835,016,11,01,01,150110,8,1,1, , , , , ,1, , , , ,978.93
2008,11,1835,026,11,01,01,150110,8,1,2, , , , , ,2, , , , ,978.93
2008,11,1835,065,11,02,02,150110,8,1,0,111,2,1,3, ,2, , , , ,978.93
2008,11,1835,084,11,01,01,150110,8,1,1, , , , , ,3, , , , ,978.93
2008,12,1836,005,11,01,01,150110,8,1,0,1711,4,5,1000, ,3, , , , ,978.93
2008,12,1836,042,11,02,02,150110,8,1,0,111,2,1,1, ,2, , , , ,978.93
2008,12,1836,067,11,02,02,150110,8,1,0,111,1,1,3, ,3, , , , ,978.93
2008,12,1836,080,11,01,01,150110,8,1,2, , , , , ,3, , , , ,978.93
2008,12,1836,105,11,02,02,150110,8,1,1, , , , ,941,0,9500,6,1,1,978.93
2008,11,1847,007,11,02,02,150111,8,1,0,5211,2,1,1, ,3, , , , ,978.93
2008,11,1847,029,11,01,01,150111,8,1,1, , , , ,971,0,111,4,1,10,978.93
2008,11,1847,041,11,01,01,150111,8,1,0,9214,2,1,3, ,3, , , , ,978.93
2008,11,1847,065,11,02,02,150111,8,1,1, , , , , ,1, , , , ,978.93
2008,11,1847,077,11,01,01,150111,8,1,0,8511,3,6, , ,1, , , , ,978.93
2008,11,1847,099,11,02,02,150111,8,1,0,2023,2,1,1, ,3, , , , ,978.93
2008,12,1848,008,11,01,01,150111,8,1,0,130,1,1,5, ,3, , , , ,978.93
2008,12,1848,020,11,02,02,150111,8,1,0,1541,4,1,4, ,3, , , , ,978.93
2008,12,1848,032,11,01,00,150111,8,1, , , , , , , , , , , ,978.93
2008,12,1848,045,11,01,01,150111,8,1,0,130,1,6, , ,3, , , , ,978.93
2008,12,1848,058,11,02,02,150111,8,1,9, , , , , ,9, , , , ,978.93
2008,12,1848,085,11,01,01,150111,8,1,0,500,4,6, ,913,0,5259,2,1,3,978.93
2008,10,1858,004,11,02,02,150112,8,1,0,1541,4,1,7, ,3, , , , ,978.93
2008,10,1858,026,12,01,01,150112,8,1,0,6021,3,1,2, ,3, , , , ,978.93
2008,10,1858,026,22,02,02,150112,8,1,0,6022,2,1,1,915,0,5259,2,1,1,978.93
2008,10,1858,035,11,01,01,150112,8,1,2, , , , , ,2, , , , ,978.93
2008,10,1858,057,11,01,01,150112,8,1,0,8021,4,6, , ,3, , , , ,978.93
2008,10,1858,066,11,01,01,150112,8,1,2, , , , ,941,0,9500,6,1,1,978.93
2008,10,1858,088,11,01,01,150112,8,1,0,121,2,6, , ,3, , , , ,978.93
2008,11,1859,001,11,01,01,150112,8,1,0,130,1,1,8, ,3, , , , ,752.32
2008,11,1859,021,11,01,01,150112,8,1,0,5139,3,1,16, ,3, , , , ,752.32
2008,11,1859,033,11,02,02,150112,8,1,1, , , , ,615,0,130,2,1,7,752.32
2008,11,1859,070,11,01,01,150112,8,1,0,111,2,1,2,612,0,111,5,1,2,752.32
2008,11,1859,081,11,01,01,150112,8,1,9, , , , , ,9, , , , ,752.32
2008,11,1859,106,12,01,01,150112,8,1,1, , , , ,612,0,111,2,1,1,752.32
2008,11,1859,106,22,02,02,150112,8,1,0,4520,1,1,20, ,3, , , , ,752.32
2008,12,1860,015,11,01,00,150112,8,1, , , , , , , , , , , ,978.93
2008,12,1860,030,11,01,01,150112,8,1,0,4520,1,1,2, ,3, , , , ,978.93
2008,12,1860,045,11,01,01,150112,8,1,0,7513,3,6, , ,3, , , , ,978.93
2008,12,1860,091,11,01,01,150112,8,1,1, , , , , ,3, , , , ,978.93
2008,12,1860,106,12,01,01,150112,8,1,0,1542,4,5,3000, ,3, , , , ,978.93
2008,12,1860,106,22,02,02,150112,8,1,0,140,3,6, , ,3, , , , ,978.93
2008,12,1860,135,11,02,00,150112,8,1, , , , , , , , , , , ,978.93
2008,11,1865,015,11,01,01,150113,8,1,0,8511,3,4,200,612,0,111,1,1,12,1353.15
2008,11,1865,021,11,01,01,150113,8,1,0,7523,3,5,9998, ,3, , , , ,1353.15
2008,11,1865,034,11,01,01,150113,8,1,0,7512,3,5,9998,241,0,8030,3,5,2000,1353.15
2008,10,1870,003,11,01,01,150114,8,1,0,5239,2,1,4, ,3, , , , ,1353.15
2008,10,1870,027,11,01,01,150114,8,1,0,7511,3,5,550, ,3, , , , ,1353.15
2008,10,1870,054,11,01,01,150114,8,1,0,130,2,1,20, ,3, , , , ,1353.15
2008,10,1870,072,11,01,01,150114,8,1,0,5020,1,1,6, ,3, , , , ,1353.15
2008,12,1872,021,11,01,01,150114,8,1,0,111,1,1,8,621,0,121,2,1,3,1047.3
2008,12,1872,032,11,01,01,150114,8,1,0,9191,3,6, , ,3, , , , ,1047.3
2008,12,1872,057,11,02,02,150114,8,1,1, , , , , ,1, , , , ,1047.3
2008,12,1872,073,12,01,01,150114,8,1,0,130,1,1,10, ,3, , , , ,1047.3
2008,12,1872,073,22,02,02,150114,8,1,0,4520,1,1,4,941,0,9500,6,1,2,1047.3
2008,10,1882,024,11,01,01,150115,8,1,0,111,2,1,6, ,3, , , , ,978.93
2008,10,1882,035,13,01,01,150115,8,1,0,3140,1,1,10, ,3, , , , ,978.93
2008,10,1882,035,23,01,01,150115,8,1,0,121,1,1,20, ,3, , , , ,978.93
2008,10,1882,035,33,01,01,150115,8,1,2, , , , , ,3, , , , ,978.93
2008,10,1882,047,12,01,01,150115,8,1,0,111,4,2,30, ,3, , , , ,978.93
2008,10,1882,072,11,01,01,150115,8,1,0,5259,2,1,3,922,0,5259,5,1,3,978.93
2008,10,1882,085,11,01,01,150115,8,1,0,7511,3,6, ,794,0,2691,2,1,2,978.93
2008,11,1883,007,11,01,01,150115,8,1,0,111,2,6, , ,3, , , , ,978.93
2008,11,1883,019,11,01,01,150115,8,1,1, , , , , ,3, , , , ,978.93
2008,11,1883,041,11,01,01,150115,8,1,0,1721,4,4,500, ,3, , , , ,978.93
2008,11,1883,061,11,01,01,150115,8,1,0,200,1,1,8, ,2, , , , ,978.93
2008,11,1883,074,11,02,02,150115,8,1,9, , , , , ,9, , , , ,978.93
2008,11,1883,102,11,01,01,150115,8,1,0,8020,3,5,9998, ,3, , , , ,978.93
2008,12,1884,012,11,01,01,150115,8,1,0,130,1,1,9, ,3, , , , ,978.93
2008,12,1884,024,11,02,02,150115,8,1,0,5259,2,1,1, ,3, , , , ,978.93
2008,12,1884,036,11,01,01,150115,8,1,0,130,1,1,4, ,3, , , , ,978.93
2008,12,1884,068,11,01,01,150115,8,1,0,4520,1,1,5, ,3, , , , ,978.93
2008,12,1884,079,11,01,01,150115,8,1,0,130,1,1,3,971,0,130,5,1,3,978.93
2008,12,1884,100,11,01,01,150115,8,1,0,3610,4,6, , ,3, , , , ,978.93
2008,10,1886,012,11,01,01,150116,8,1,0,5020,2,1,1,522,0,9500,6,1,1,1047.3
2008,10,1886,051,11,01,01,150116,8,1,0,111,2,1,1, ,3, , , , ,1047.3
2008,10,1886,065,11,01,01,150116,8,1,0,1729,4,6, ,917,0,5259,2,1,1,1047.3
2008,10,1886,098,11,01,01,150116,8,1,0,111,4,1,3, ,3, , , , ,1047.3
2008,10,1886,113,11,01,01,150116,8,1,0,5260,2,1,1, ,3, , , , ,1047.3
2008,10,1886,172,11,01,01,150116,8,1,0,111,2,1,1, ,3, , , , ,1047.3
2008,10,1894,010,11,02,02,150117,8,1,0,121,1,1,7, ,3, , , , ,1047.3
2008,10,1894,063,11,02,02,150117,8,1,2, , , , , ,2, , , , ,1047.3
2008,10,1894,076,11,02,02,150117,8,1,0,6304,1,1,20, ,3, , , , ,1047.3
2008,10,1894,089,11,02,02,150117,8,1,0,130,2,1,7, ,3, , , , ,1047.3
2008,11,1895,013,11,01,01,150117,8,1,0,1810,2,1,1, ,2, , , , ,1047.3
2008,11,1895,021,11,01,01,150117,8,1,0,111,2,1,2,971,0,111,5,1,2,1047.3
2008,11,1895,030,11,01,01,150117,8,1,0,113,1,1,4, ,3, , , , ,1047.3
2008,11,1895,055,11,01,01,150117,8,1,0,121,2,1,4,765,0,1520,5,1,1,1047.3
2008,12,1896,002,11,02,02,150117,8,1,0,6023,2,1,1, ,3, , , , ,1047.3
2008,12,1896,043,11,02,02,150117,8,1,9, , , , , ,9, , , , ,1047.3
2008,12,1896,068,11,02,02,150117,8,1,0,5260,2,6, , ,3, , , , ,1047.3
2008,12,1896,105,11,01,01,150117,8,1,0,5211,2,1,4,572,0,5211,5,1,4,1047.3
2008,10,1903,023,11,01,01,150117,8,1,0,5520,3,1,10,574,0,5252,2,1,1,978.93
2008,10,1903,034,13,01,01,150117,8,1,0,1721,2,1,1, ,3, , , , ,978.93
2008,10,1903,034,23,02,02,150117,8,1,0,6021,1,1,2, ,3, , , , ,978.93
2008,10,1903,034,33,01,01,150117,8,1,0,5211,1,1,3,572,0,5211,5,1,3,978.93
2008,10,1903,044,11,01,01,150117,8,1,2, , , , ,612,0,111,5,1,3,978.93
2008,10,1903,056,11,01,01,150117,8,1,0,111,2,1,5,971,0,111,5,1,5,978.93
2008,10,1903,067,11,01,00,150117,8,1, , , , , , , , , , , ,978.93
2008,10,1903,078,11,01,01,150117,8,1,0,111,1,1,3,771,0,1810,2,1,1,978.93
2008,11,1904,001,11,01,01,150117,8,1,0,111,2,1,1, ,3, , , , ,752.32
2008,11,1904,018,11,01,01,150117,8,1,0,111,1,1,4, ,3, , , , ,752.32
2008,11,1904,026,11,01,01,150117,8,1,0,2212,3,5,9998, ,3, , , , ,752.32
2008,11,1904,044,11,01,01,150117,8,1,1, , , , ,945,0,1541,1,1,3,752.32
2008,11,1904,068,11,01,00,150117,8,1, , , , , , , , , , , ,752.32
2008,11,1907,022,12,02,02,150118,8,1,0,4520,1,1,7, ,3, , , , ,978.93
2008,11,1907,036,11,01,00,150118,8,1, , , , , , , , , , , ,978.93
2008,11,1907,047,11,01,01,150118,8,1,0,111,2,1,1, ,3, , , , ,978.93
2008,11,1907,083,11,01,01,150118,8,1,1, , , , ,615,0,130,1,1,7,978.93
2008,11,1907,093,11,01,00,150118,8,1, , , , , , , , , , , ,978.93
2008,11,1910,002,11,02,02,150119,8,1,1, , , , , ,3, , , , ,752.32
2008,11,1910,022,11,01,01,150119,8,1,0,7512,3,6, , ,3, , , , ,752.32
2008,11,1910,040,11,02,02,150119,8,1,9, , , , , ,9, , , , ,752.32
2008,11,1910,053,11,02,02,150119,8,1,0,4520,2,1,1, ,3, , , , ,752.32
2008,11,1910,062,11,01,01,150119,8,1,0,4520,2,1,2, ,1, , , , ,752.32
2008,11,1910,098,11,02,02,150119,8,1,0,111,2,1,1, ,3, , , , ,752.32
2008,11,1915,100,11,01,01,150120,8,1,1, , , , ,842,0,1810,2,6, ,1353.15
2008,11,1915,130,11,01,01,150120,8,1,0,4520,2,1,3, ,2, , , , ,1353.15
2008,12,1920,007,11,02,02,150121,8,1,0,5520,1,1,4,364,0,5520,5,1,4,1047.3
2008,12,1920,018,11,01,01,150121,8,1,0,1542,3,5,2800, ,3, , , , ,1047.3
2008,12,1920,032,11,01,01,150121,8,1,0,130,2,1,4, ,3, , , , ,1047.3
2008,12,1920,068,11,01,01,150121,8,1,0,7523,3,5,9998, ,3, , , , ,1047.3
2008,12,1920,079,12,01,01,150121,8,1,0,5122,3,6, ,413,0,8511,3,5,9998,1047.3
2008,12,1920,079,22,02,02,150121,8,1,0,130,1,1,20, ,3, , , , ,1047.3
2008,10,1923,030,11,01,00,150122,8,1, , , , , , , , , , , ,1353.15
2008,10,1923,046,11,01,01,150122,8,1,0,6023,1,1,15,364,0,1810,1,1,10,1353.15
2008,10,1923,063,11,01,01,150122,8,1,0,5020,1,1,4, ,3, , , , ,1353.15
2008,10,1923,113,11,01,01,150122,8,1,0,130,1,1,5,971,0,130,5,1,5,1353.15
2008,10,1923,141,11,01,01,150122,8,1,0,5190,3,4,300, ,3, , , , ,1353.15
2008,10,1930,002,11,02,02,150123,8,1,0,111,2,1,1, ,3, , , , ,752.32
2008,10,1930,023,11,02,02,150123,8,1,0,1520,4,6, , ,3, , , , ,752.32
2008,10,1930,033,11,01,01,150123,8,1,0,111,4,6, ,612,0,112,2,1,2,752.32
2008,10,1930,053,11,01,01,150123,8,1,1, , , , , ,1, , , , ,752.32
2008,10,1930,064,11,01,01,150123,8,1,0,3610,4,1,15, ,3, , , , ,752.32
2008,10,1930,092,11,01,01,150123,8,1,2, , , , ,6210,0,121,2,1,1,752.32
2008,10,1942,012,11,01,01,150125,8,1,0,130,2,1,2,5220,0,5520,2,1,1,752.32
2008,10,1942,024,11,01,01,150125,8,1,0,5252,2,1,2, ,3, , , , ,752.32
2008,10,1942,035,11,01,01,150125,8,1,0,130,2,1,3, ,3, , , , ,752.32
2008,10,1942,064,11,01,01,150125,8,1,0,130,4,1,20,971,0,130,4,1,20,752.32
2008,10,1942,080,11,02,02,150125,8,1,9, , , , , ,9, , , , ,752.32
2008,10,1942,108,11,01,01,150125,8,1,0,111,2,1,6, ,3, , , , ,752.32
2008,11,1943,007,11,01,01,150125,8,1,0,130,2,1,5,971,0,130,5,1,5,752.32
